LineId,Date,Time,Level,Component,Content,EventId,EventTemplate,ParameterList
1582,17/06/20,05:11:20,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 1271,9ba7fdc2,Got assigned task <*>,[]
1583,17/06/20,05:11:20,INFO,executor.Executor, Running task 31.0 in stage 27.0 (TID 1271),ae0572db,Running task <*> in stage <*> (TID <*>,[]
1584,17/06/20,05:11:20,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 1272,9ba7fdc2,Got assigned task <*>,[]
1585,17/06/20,05:11:20,INFO,executor.Executor, Running task 32.0 in stage 27.0 (TID 1272),ae0572db,Running task <*> in stage <*> (TID <*>,[]
1586,17/06/20,05:11:20,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 1273,9ba7fdc2,Got assigned task <*>,[]
1587,17/06/20,05:11:20,INFO,executor.Executor, Running task 33.0 in stage 27.0 (TID 1273),ae0572db,Running task <*> in stage <*> (TID <*>,[]
1588,17/06/20,05:11:20,INFO,storage.BlockManager, Found block rdd_42_31 locally,d7f24216,Found block <*> locally,[]
1589,17/06/20,05:11:20,INFO,storage.BlockManager, Found block rdd_42_32 locally,d7f24216,Found block <*> locally,[]
1590,17/06/20,05:11:20,INFO,storage.BlockManager, Found block rdd_42_33 locally,d7f24216,Found block <*> locally,[]
1591,17/06/20,05:11:20,INFO,storage.BlockManager, Found block rdd_42_30 locally,d7f24216,Found block <*> locally,[]
1592,17/06/20,05:11:20,INFO,python.PythonRunner," Times: total = 108, boot = 28, init = 79, finish = 1",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1593,17/06/20,05:11:20,INFO,executor.Executor, Finished task 29.0 in stage 27.0 (TID 1269). 2049 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
1594,17/06/20,05:11:20,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 1274,9ba7fdc2,Got assigned task <*>,[]
1595,17/06/20,05:11:20,INFO,executor.Executor, Running task 34.0 in stage 27.0 (TID 1274),ae0572db,Running task <*> in stage <*> (TID <*>,[]
1596,17/06/20,05:11:20,INFO,storage.BlockManager, Found block rdd_42_34 locally,d7f24216,Found block <*> locally,[]
1597,17/06/20,05:11:20,INFO,python.PythonRunner," Times: total = 40, boot = -27, init = 66, finish = 1",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1598,17/06/20,05:11:20,INFO,executor.Executor, Finished task 31.0 in stage 27.0 (TID 1271). 2128 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
1599,17/06/20,05:11:20,INFO,python.PythonRunner," Times: total = 42, boot = -28, init = 69, finish = 1",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1600,17/06/20,05:11:20,INFO,python.PythonRunner," Times: total = 41, boot = -24, init = 64, finish = 1",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1601,17/06/20,05:11:20,INFO,python.PythonRunner," Times: total = 41, boot = -15, init = 55, finish = 1",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1602,17/06/20,05:11:20,INFO,executor.Executor, Finished task 32.0 in stage 27.0 (TID 1272). 2801 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
1603,17/06/20,05:11:20,INFO,executor.Executor, Finished task 33.0 in stage 27.0 (TID 1273). 2592 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
1604,17/06/20,05:11:20,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 1275,9ba7fdc2,Got assigned task <*>,[]
1605,17/06/20,05:11:20,INFO,executor.Executor, Running task 35.0 in stage 27.0 (TID 1275),ae0572db,Running task <*> in stage <*> (TID <*>,[]
1606,17/06/20,05:11:20,INFO,executor.Executor, Finished task 30.0 in stage 27.0 (TID 1270). 2859 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
1607,17/06/20,05:11:20,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 1276,9ba7fdc2,Got assigned task <*>,[]
1608,17/06/20,05:11:20,INFO,executor.Executor, Running task 36.0 in stage 27.0 (TID 1276),ae0572db,Running task <*> in stage <*> (TID <*>,[]
1609,17/06/20,05:11:20,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 1277,9ba7fdc2,Got assigned task <*>,[]
1610,17/06/20,05:11:20,INFO,executor.Executor, Running task 37.0 in stage 27.0 (TID 1277),ae0572db,Running task <*> in stage <*> (TID <*>,[]
1611,17/06/20,05:11:20,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 1278,9ba7fdc2,Got assigned task <*>,[]
1612,17/06/20,05:11:20,INFO,executor.Executor, Running task 38.0 in stage 27.0 (TID 1278),ae0572db,Running task <*> in stage <*> (TID <*>,[]
1613,17/06/20,05:11:20,INFO,storage.BlockManager, Found block rdd_42_35 locally,d7f24216,Found block <*> locally,[]
1614,17/06/20,05:11:20,INFO,storage.BlockManager, Found block rdd_42_37 locally,d7f24216,Found block <*> locally,[]
1615,17/06/20,05:11:20,INFO,storage.BlockManager, Found block rdd_42_38 locally,d7f24216,Found block <*> locally,[]
1616,17/06/20,05:11:20,INFO,storage.BlockManager, Found block rdd_42_36 locally,d7f24216,Found block <*> locally,[]
1617,17/06/20,05:11:20,INFO,python.PythonRunner," Times: total = 41, boot = 11, init = 29, finish = 1",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1618,17/06/20,05:11:20,INFO,executor.Executor, Finished task 34.0 in stage 27.0 (TID 1274). 2128 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
1619,17/06/20,05:11:20,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 1279,9ba7fdc2,Got assigned task <*>,[]
1620,17/06/20,05:11:20,INFO,executor.Executor, Running task 39.0 in stage 27.0 (TID 1279),ae0572db,Running task <*> in stage <*> (TID <*>,[]
1621,17/06/20,05:11:20,INFO,storage.BlockManager, Found block rdd_42_39 locally,d7f24216,Found block <*> locally,[]
1622,17/06/20,05:11:20,INFO,python.PythonRunner," Times: total = 41, boot = 31, init = 9, finish = 1",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1623,17/06/20,05:11:20,INFO,python.PythonRunner," Times: total = 39, boot = 27, init = 11, finish = 1",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1624,17/06/20,05:11:20,INFO,executor.Executor, Finished task 35.0 in stage 27.0 (TID 1275). 2430 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
1625,17/06/20,05:11:20,INFO,python.PythonRunner," Times: total = 40, boot = 05, init = 20, finish = 1",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1626,17/06/20,05:11:20,INFO,executor.Executor, Finished task 38.0 in stage 27.0 (TID 1278). 2882 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
1627,17/06/20,05:11:20,INFO,python.PythonRunner," Times: total = 42, boot = 27, init = 14, finish = 1",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1628,17/06/20,05:11:20,INFO,executor.Executor, Finished task 37.0 in stage 27.0 (TID 1277). 2049 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
1629,17/06/20,05:11:20,INFO,executor.Executor, Finished task 36.0 in stage 27.0 (TID 1276). 2673 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
1630,17/06/20,05:11:20,INFO,python.PythonRunner," Times: total = 39, boot = 17, init = 21, finish = 1",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1631,17/06/20,05:11:20,INFO,executor.Executor, Finished task 39.0 in stage 27.0 (TID 1279). 2267 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
1632,17/06/20,05:11:20,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 1280,9ba7fdc2,Got assigned task <*>,[]
1633,17/06/20,05:11:20,INFO,executor.Executor, Running task 0.0 in stage 28.0 (TID 1280),ae0572db,Running task <*> in stage <*> (TID <*>,[]
1634,17/06/20,05:11:20,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 1281,9ba7fdc2,Got assigned task <*>,[]
1635,17/06/20,05:11:20,INFO,executor.Executor, Running task 1.0 in stage 28.0 (TID 1281),ae0572db,Running task <*> in stage <*> (TID <*>,[]
1636,17/06/20,05:11:20,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 1282,9ba7fdc2,Got assigned task <*>,[]
1637,17/06/20,05:11:20,INFO,executor.Executor, Running task 2.0 in stage 28.0 (TID 1282),ae0572db,Running task <*> in stage <*> (TID <*>,[]
1638,17/06/20,05:11:20,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 1283,9ba7fdc2,Got assigned task <*>,[]
1639,17/06/20,05:11:20,INFO,executor.Executor, Running task 3.0 in stage 28.0 (TID 1283),ae0572db,Running task <*> in stage <*> (TID <*>,[]
1640,17/06/20,05:11:20,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 1284,9ba7fdc2,Got assigned task <*>,[]
1641,17/06/20,05:11:20,INFO,executor.Executor, Running task 4.0 in stage 28.0 (TID 1284),ae0572db,Running task <*> in stage <*> (TID <*>,[]
1642,17/06/20,05:11:20,INFO,broadcast.TorrentBroadcast, Started reading broadcast variable 39,6c90e140,Started reading broadcast variable <*>,[]
1643,17/06/20,05:11:20,INFO,storage.MemoryStore," Block broadcast_39_piece0 stored as bytes in memory (estimated size 5.4 KB, free 859.1 KB)",7d93e8ed,Block <*> stored as <*> in memory (estimated size <*> <*> free <*> KB),[]
1644,17/06/20,05:11:10,INFO,broadcast.TorrentBroadcast, Reading broadcast variable 39 took 716 ms,c0edc03b,Reading broadcast variable <*> took <*> ms,[]
1645,17/06/20,05:11:10,INFO,storage.MemoryStore," Block broadcast_39 stored as values in memory (estimated size 9.2 KB, free 868.3 KB)",7d93e8ed,Block <*> stored as <*> in memory (estimated size <*> <*> free <*> KB),[]
1646,17/06/20,05:11:10,INFO,storage.BlockManager, Found block rdd_42_1 locally,d7f24216,Found block <*> locally,[]
1647,17/06/20,05:11:10,INFO,storage.BlockManager, Found block rdd_42_4 locally,d7f24216,Found block <*> locally,[]
1648,17/06/20,05:11:10,INFO,storage.BlockManager, Found block rdd_42_3 locally,d7f24216,Found block <*> locally,[]
1649,17/06/20,05:11:10,INFO,storage.BlockManager, Found block rdd_42_2 locally,d7f24216,Found block <*> locally,[]
1650,17/06/20,05:11:10,INFO,storage.BlockManager, Found block rdd_42_0 locally,d7f24216,Found block <*> locally,[]
1651,17/06/20,05:11:10,INFO,python.PythonRunner," Times: total = 39, boot = -790, init = 829, finish = 0",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1652,17/06/20,05:11:10,INFO,python.PythonRunner," Times: total = 38, boot = -784, init = 822, finish = 0",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1653,17/06/20,05:11:10,INFO,python.PythonRunner," Times: total = 39, boot = -784, init = 820, finish = 0",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1654,17/06/20,05:11:10,INFO,executor.Executor, Finished task 4.0 in stage 28.0 (TID 1284). 0587 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
1655,17/06/20,05:11:10,INFO,python.PythonRunner," Times: total = 41, boot = -768, init = 820, finish = 0",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1656,17/06/20,05:11:10,INFO,executor.Executor, Finished task 2.0 in stage 28.0 (TID 1282). 0587 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
1657,17/06/20,05:11:10,INFO,executor.Executor, Finished task 3.0 in stage 28.0 (TID 1283). 0587 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
1658,17/06/20,05:11:10,INFO,python.PythonRunner," Times: total = 49, boot = -793, init = 841, finish = 1",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1659,17/06/20,05:11:10,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 1285,9ba7fdc2,Got assigned task <*>,[]
1660,17/06/20,05:11:10,INFO,executor.Executor, Running task 5.0 in stage 28.0 (TID 1285),ae0572db,Running task <*> in stage <*> (TID <*>,[]
1661,17/06/20,05:11:10,INFO,executor.Executor, Finished task 0.0 in stage 28.0 (TID 1280). 0587 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
1662,17/06/20,05:11:10,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 1286,9ba7fdc2,Got assigned task <*>,[]
1663,17/06/20,05:11:10,INFO,executor.Executor, Running task 6.0 in stage 28.0 (TID 1286),ae0572db,Running task <*> in stage <*> (TID <*>,[]
1664,17/06/20,05:11:10,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 1287,9ba7fdc2,Got assigned task <*>,[]
1665,17/06/20,05:11:10,INFO,executor.Executor, Finished task 1.0 in stage 28.0 (TID 1281). 0587 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
1666,17/06/20,05:11:10,INFO,executor.Executor, Running task 7.0 in stage 28.0 (TID 1287),ae0572db,Running task <*> in stage <*> (TID <*>,[]
1667,17/06/20,05:11:10,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 1288,9ba7fdc2,Got assigned task <*>,[]
1668,17/06/20,05:11:10,INFO,executor.Executor, Running task 8.0 in stage 28.0 (TID 1288),ae0572db,Running task <*> in stage <*> (TID <*>,[]
1669,17/06/20,05:11:10,INFO,storage.BlockManager, Found block rdd_42_5 locally,d7f24216,Found block <*> locally,[]
1670,17/06/20,05:11:10,INFO,storage.BlockManager, Found block rdd_42_6 locally,d7f24216,Found block <*> locally,[]
1671,17/06/20,05:11:10,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 1289,9ba7fdc2,Got assigned task <*>,[]
1672,17/06/20,05:11:10,INFO,executor.Executor, Running task 9.0 in stage 28.0 (TID 1289),ae0572db,Running task <*> in stage <*> (TID <*>,[]
1673,17/06/20,05:11:10,INFO,storage.BlockManager, Found block rdd_42_7 locally,d7f24216,Found block <*> locally,[]
1674,17/06/20,05:11:10,INFO,storage.BlockManager, Found block rdd_42_8 locally,d7f24216,Found block <*> locally,[]
1675,17/06/20,05:11:10,INFO,storage.BlockManager, Found block rdd_42_9 locally,d7f24216,Found block <*> locally,[]
1676,17/06/20,05:11:10,INFO,python.PythonRunner," Times: total = 38, boot = 20, init = 15, finish = 0",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1677,17/06/20,05:11:10,INFO,python.PythonRunner," Times: total = 40, boot = 16, init = 24, finish = 0",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1678,17/06/20,05:11:10,INFO,executor.Executor, Finished task 6.0 in stage 28.0 (TID 1286). 0587 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
1679,17/06/20,05:11:10,INFO,python.PythonRunner," Times: total = 42, boot = 13, init = 28, finish = 1",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1680,17/06/20,05:11:10,INFO,executor.Executor, Finished task 5.0 in stage 28.0 (TID 1285). 0587 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
1681,17/06/20,05:11:10,INFO,python.PythonRunner," Times: total = 39, boot = 20, init = 16, finish = 0",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1682,17/06/20,05:11:10,INFO,python.PythonRunner," Times: total = 42, boot = 13, init = 29, finish = 0",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1683,17/06/20,05:11:10,INFO,executor.Executor, Finished task 7.0 in stage 28.0 (TID 1287). 0587 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
1684,17/06/20,05:11:10,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 1290,9ba7fdc2,Got assigned task <*>,[]
1685,17/06/20,05:11:10,INFO,executor.Executor, Running task 10.0 in stage 28.0 (TID 1290),ae0572db,Running task <*> in stage <*> (TID <*>,[]
1686,17/06/20,05:11:10,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 1291,9ba7fdc2,Got assigned task <*>,[]
1687,17/06/20,05:11:10,INFO,executor.Executor, Running task 11.0 in stage 28.0 (TID 1291),ae0572db,Running task <*> in stage <*> (TID <*>,[]
1688,17/06/20,05:11:10,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 1292,9ba7fdc2,Got assigned task <*>,[]
1689,17/06/20,05:11:10,INFO,executor.Executor, Finished task 9.0 in stage 28.0 (TID 1289). 0587 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
1690,17/06/20,05:11:10,INFO,executor.Executor, Finished task 8.0 in stage 28.0 (TID 1288). 0587 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
1691,17/06/20,05:11:10,INFO,executor.Executor, Running task 12.0 in stage 28.0 (TID 1292),ae0572db,Running task <*> in stage <*> (TID <*>,[]
1692,17/06/20,05:11:10,INFO,storage.BlockManager, Found block rdd_42_10 locally,d7f24216,Found block <*> locally,[]
1693,17/06/20,05:11:10,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 1293,9ba7fdc2,Got assigned task <*>,[]
1694,17/06/20,05:11:10,INFO,executor.Executor, Running task 13.0 in stage 28.0 (TID 1293),ae0572db,Running task <*> in stage <*> (TID <*>,[]
1695,17/06/20,05:11:10,INFO,storage.BlockManager, Found block rdd_42_11 locally,d7f24216,Found block <*> locally,[]
1696,17/06/20,05:11:10,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 1294,9ba7fdc2,Got assigned task <*>,[]
1697,17/06/20,05:11:10,INFO,executor.Executor, Running task 14.0 in stage 28.0 (TID 1294),ae0572db,Running task <*> in stage <*> (TID <*>,[]
1698,17/06/20,05:11:10,INFO,storage.BlockManager, Found block rdd_42_12 locally,d7f24216,Found block <*> locally,[]
1699,17/06/20,05:11:10,INFO,storage.BlockManager, Found block rdd_42_13 locally,d7f24216,Found block <*> locally,[]
1700,17/06/20,05:11:10,INFO,storage.BlockManager, Found block rdd_42_14 locally,d7f24216,Found block <*> locally,[]
1701,17/06/20,05:11:10,INFO,python.PythonRunner," Times: total = 40, boot = 21, init = 20, finish = 0",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1702,17/06/20,05:11:10,INFO,python.PythonRunner," Times: total = 39, boot = 20, init = 05, finish = 0",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
1703,17/06/20,05:11:10,INFO,python.PythonRunner," Times: total = 41, boot = 17, init = 24, finish = 0",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
